"Country","NUTS","Name","Year","GDP_growth","Employment_abs","GDP_EUR","Migration_abs","Population_abs","Pop_growth","Labor_Productivity_abs","Wage_EUR","GDP_capita","Activity_rate","Pop_edu_1","Pop_edu_2","Pop_edu_3","NEET_share","Life_exp","Fertility_rate","Labor_force_abs","Employment_rate","Unemployment_rate","Prodx_A","Prodx_B-E","Prodx_F","Prodx_G-I","Prodx_J","Prodx_K","Prodx_L-M-N","Prodx_O-Q","Prodx_R-U","inv_rate","GFCF_share","GVA_A","GVA_B-E","GVA_F","GVA_G-I","GVA_J","GVA_K","GVA_L-M-N","GVA_O-Q","GVA_R-U"
"Turkey","TRC3","Mardin, Batman, Sirnak, Siirt",2013,0.0883309790207233,373100,9337800000,-18551,2100920,0.0179901850574089,25960.12,1018.4375,4444.62425984807,0.37,0.791,0.131,0.078,0.473,NA,3.52,462800,0.177588865830208,0.0426955809835691,31453.6585365854,24091.7431192661,14600.7532956685,25429.0357529794,12852.9411764706,71900,62243.9024390244,18429.347826087,7225,0.323235771974852,0.294020004712031,0.151828392474511,0.123666674515529,0.0912783442040076,0.276330970825779,0.0051449292425063,0.00846499799854011,0.0901363347382797,0.239539428759801,0.0136099272410464
"Turkey","TRC3","Mardin, Batman, Sirnak, Siirt",2014,0.0328699864257727,366300,9802700000,-16289,2135330,0.0163785389258039,26014.31,988.395,4590.71899893693,0.385,0.811,0.118,0.07,0.451,NA,3.67,482300,0.171542571874137,0.0543241559852575,13193.4065934066,29577.380952381,18344.1396508728,24000,31454.5454545455,70500,79060.6060606061,27211.3606340819,9776,0.324803756492044,0.279433217378885,0.142362510968293,0.117840965684066,0.0872246069201034,0.288566888799298,0.00410273436573624,0.00835961771053193,0.0928095430075652,0.244254986126592,0.0144900040315887
"Turkey","TRC3","Mardin, Batman, Sirnak, Siirt",2015,0.0173517785966851,377100,10105900000,-32180,2163830,0.0133468831515503,26798.94,1053.32916666667,4670.37613860608,0.395,0.79,0.115,0.094,0.44,NA,3.51,498600,0.174274319147068,0.0561504369566925,19350.6097560976,27931.2320916905,20973.1903485255,23424.1573033708,8619.04761904762,120000,67458.6466165414,22500,8482.99319727891,0.335173713977915,0.295550124184882,0.142449950623934,0.109390430020648,0.0877884011132058,0.280736601131161,0.00406230361791902,0.00942633988688392,0.100682287458479,0.251481281982225,0.0139936259987432
"Turkey","TRC3","Mardin, Batman, Sirnak, Siirt",2016,0.0199424562434404,382600,10368600000,-42439,2176670,0.00593392272036158,26379.4,1138.975,4763.51491039064,0.403,0.755,0.133,0.113,0.456,78.3,3.28,531900,0.175773084574143,0.0685910128774688,24329.8538622129,22326.6219239374,18364.7959183673,28753.0712530713,24866.6666666667,43727.2727272727,60929.0322580645,18501.5015015015,8058.82352941176,0.329989891047961,0.28334587118801,0.130899696731439,0.112097045939571,0.0808603841401775,0.262888913849264,0.00418959901156913,0.0108053465124115,0.106076603392115,0.27680557115579,0.0153880714365944
"Turkey","TRC3","Mardin, Batman, Sirnak, Siirt",2017,0.128662932493295,388400,1.1834e+10,-7574,2201100,0.0112235662732523,26540.01,1009.63166666667,5376.40270773704,0.398,0.774,0.111,0.115,0.427,NA,3.32,531400,0.176457225932488,0.0649675162418791,18511.961722488,24545.2674897119,24887.573964497,27838.7458006719,8425,37833.3333333333,75777.7777777778,20042.6457789382,7047.16981132075,0.336581364829396,0.260072671962143,0.126935695538058,0.130457130358705,0.091994750656168,0.271872265966754,0.00368547681539808,0.00993000874890639,0.0969597550306212,0.251848206474191,0.0163385826771654
"Turkey","TRC3","Mardin, Batman, Sirnak, Siirt",2018,0.0360276141382514,435400,12551500000,11921,2253370,0.0237472173004407,20744.14,843.8625,5570.10166994324,0.417,0.764,0.107,0.129,0.424,NA,3.17,579100,0.193221707930788,0.0637711516528577,15679.748822606,21007.8125,17102.7777777778,19392.9188255613,21272.7272727273,22533.3333333333,58117.6470588235,16404.347826087,7897.2602739726,0.332032504260627,0.214205473449389,0.123348235236002,0.132832761133203,0.0760367525378517,0.277335934991479,0.0028898164843036,0.00834835873243263,0.0854101316471954,0.279571220391731,0.0142391384888977
"Turkey","TRC3","Mardin, Batman, Sirnak, Siirt",2019,0.0226433342402342,432200,1.3077e+10,-24421,2295730,0.0187985106751222,22370.38,921.145833333333,5696.22734380785,0.447,0.742,0.124,0.134,0.434,80.1,2.99,624100,0.188262557008011,0.0835899692036956,19844.0860215054,25097.9166666667,14572.3076923077,20397.2484952709,36571.4285714286,46000,87049.3827160494,18194.1544885177,5234.375,0.288505496272643,0.192070046646784,0.127189607048094,0.138377422207928,0.0543998897299533,0.272481880104297,0.00294053457999747,0.00792565961014944,0.0809910520451648,0.300313580445445,0.0153918606921743
"United Kingdom","UKC1","Tees Valley and Durham",2009,-0.0192779912753228,454700,32484100000,1448,1166314,0.00187952163253806,52968.26,2632.655,27851.9335273348,0.619,0.311,0.437,0.252,0.182,79.1,1.91,499100,0.389860706464983,0.038068650466341,30540.5405405405,83363.7747336378,41943.661971831,35616.2109375,89175,122535.211267606,103153.652392947,40937.1980676329,33371.2574850299,0.167848324597311,0.110703390274011,0.00527428622104394,0.255639518873076,0.0694992228595966,0.170228754661676,0.0332980158415287,0.0406073363921082,0.191143866658576,0.237314874887396,0.0260120328405999
"United Kingdom","UKC1","Tees Valley and Durham",2010,-0.00624442413860062,448900,32421500000,1650,1171381,0.00434445612416553,56509.11,2819.41583333333,27678.01424131,0.649,0.259,0.446,0.294,0.161,79.8,1.99,500600,0.383222879660845,0.0441359386911688,27700,92158.3850931677,46709.4594594595,38685.4599406528,93455.6962025316,128366.666666667,102404.306220096,42675.0988142292,36024.2424242424,0.164670376731526,0.113261261817004,0.00496867670865527,0.266147078211814,0.0620008340919385,0.175388009704166,0.0331080687184132,0.0345385812365189,0.191953254976524,0.242083974223868,0.0266550671085261
"United Kingdom","UKC1","Tees Valley and Durham",2011,-0.00840104618629826,441200,32276500000,555,1176022,0.00396199016374689,57745.84,2829.195,27445.4899653238,0.647,0.27,0.45,0.279,0.195,79.8,1.97,508000,0.375163049670839,0.0568016584723755,32452.380952381,91825.9385665529,48826.5306122449,38398.5655737705,92732.5581395349,124984.126984127,105784.869976359,43146.1115475255,35620.4819277108,0.16688580185343,0.114042724582901,0.00617961226673437,0.243965470339675,0.0650831504687982,0.169914401262219,0.036157305815999,0.0356993888395205,0.202875355905769,0.249020692406739,0.0268085453655175
"United Kingdom","UKC1","Tees Valley and Durham",2012,0.00035564354160884,437600,32322600000,262,1177283,0.00107225885230038,63436.01,3069.025,27455.2507765762,0.637,0.271,0.453,0.276,0.212,80.1,1.95,501600,0.371703320272186,0.0543624600032448,33125,99888.3071553229,54122.4489795918,41449.8416050686,100647.058823529,134266.666666667,115429.245283019,47358.7301587302,39295.1807228916,0.16779332651517,0.124866192694895,0.00550857675006444,0.237953885937123,0.066152809997755,0.163191066543607,0.0355666974315481,0.0418651833004897,0.203472274189927,0.248081352324412,0.0271188272759776
"United Kingdom","UKC1","Tees Valley and Durham",2013,-0.0012552963862944,449000,32317700000,1609,1178584,0.00110508688225346,60072.77,2938.40666666667,27420.7862994916,0.633,0.265,0.461,0.274,0.19,79.8,1.84,509200,0.380965633336275,0.0510782430441954,35611.1111111111,100306.010928962,55476.5342960289,40559.3047034765,95865.1685393258,132131.578947368,110248.837209302,44876.1829652997,38938.6503067485,0.168266751890913,0.122186913053837,0.0054628741877064,0.234656439757111,0.0654820496431235,0.169029508895281,0.0363566634707574,0.0427910940662619,0.202011292212635,0.242475764354959,0.0270459145626931
"United Kingdom","UKC1","Tees Valley and Durham",2014,0.00900616984646885,446000,32676600000,1664,1181036,0.00208046265688317,65536.34,3154.08833333333,27667.7425582285,0.652,0.252,0.442,0.307,0.173,79.6,1.82,501200,0.377634551359992,0.0467386260876044,39312.5,106221.38836773,60652.7777777778,44282.6310380267,100809.523809524,144636.363636364,117134.228187919,48333.0677290837,40993.7888198758,0.173331070199261,0.13438056590955,0.00744860580414943,0.223481858085704,0.068951905769413,0.17007847285818,0.0417824549215271,0.0376811823033442,0.206678087599078,0.239436953295228,0.0260523573436069
"United Kingdom","UKC1","Tees Valley and Durham",2015,0.030279918016578,455900,33716300000,3446,1182799,0.0014927572063849,73955.56,3519.42583333333,28505.5195345955,0.646,0.238,0.416,0.345,0.183,79.6,1.8,503600,0.385441651540118,0.0403280692662067,43200,116699.46332737,70996.5034965035,49394.3377148635,114280.373831776,152500,129108.050847458,54844.9920508744,47298.7804878049,0.178213477754165,0.154204346265753,0.00592308219647631,0.223606636045794,0.0695996435182011,0.167447041886611,0.0419140330431206,0.0344998971687119,0.20888119558511,0.236494824158497,0.026588743401659
"United Kingdom","UKC1","Tees Valley and Durham",2016,-0.0141386173528298,441800,33311400000,3787,1185354,0.00216013033490897,68220.5,3244.47,28102.4909014522,0.65,0.245,0.428,0.327,0.173,79.6,1.77,480900,0.372715661312992,0.0329859265670846,34837.8378378378,103399.28057554,62368.0555555556,44426.9190325973,108965.909090909,146531.25,119354.564755839,50044.390637611,43066.265060241,0.183944076867318,0.143215235625041,0.00497000262187881,0.221664430358272,0.0692561575594935,0.162903499437067,0.0369723468899891,0.0361587933188359,0.216752263298324,0.239072934499298,0.0275644288159904
"United Kingdom","UKC1","Tees Valley and Durham",2017,-0.0173893032149723,446600,32821800000,3600,1188601,0.00273926607578833,63361.68,3002.75416666667,27613.8081660709,0.657,0.262,0.413,0.324,0.136,79.8,1.71,476500,0.375735844072149,0.0251556241329092,33142.8571428571,100487.712665406,59046.5949820789,43395.8103638368,100241.379310345,138777.777777778,118155.210643016,48227.602905569,42353.6585365854,0.188892916876076,0.139702880402659,0.00477865752679756,0.218986100697849,0.0678651759452267,0.162144793323062,0.0359264416303461,0.0360170713420613,0.219521639903438,0.246158536082984,0.0286142717078757
"United Kingdom","UKC1","Tees Valley and Durham",2018,0.0129998726079231,456100,33292900000,4103,1190189,0.00133602445227625,63763.77,3052.40583333333,27972.7841544494,0.653,0.267,0.411,0.322,0.114,79.8,1.66,481300,0.383216447135707,0.0211731078005258,33942.8571428571,100750.442477876,60057.6271186441,44137.0449678801,102012.658227848,137857.142857143,119580.275229358,48770.6349206349,43229.8850574713,0.187895317356864,0.140711683271809,0.00476486513586684,0.228312443597714,0.0710598616263913,0.165342424546275,0.032323272836659,0.0348340519402386,0.209112604030883,0.246469467562419,0.0301694575353454
"United Kingdom","UKC1","Tees Valley and Durham",2019,0.0036045892655411,453400,33497100000,-1976,1193188,0.00251976786880067,66444.46,3223.42666666667,28073.6145519398,0.648,0.246,0.436,0.318,0.189,NA,NA,485100,0.37999041224015,0.026567481402763,37714.2857142857,103288.288288288,62856.67752443,45873.1762065095,112800,132784.615384615,119954.148471616,51562.2047244095,44189.9441340782,0.192344645303185,0.148815867642274,0.00509328034263886,0.221191133061949,0.0744583566453803,0.157710338973241,0.0304670769586943,0.0333031080585727,0.211984642988058,0.252673007543457,0.030521096598692
"United Kingdom","UKC2","Northumberland and Tyne and Wear",2009,-0.038347696639856,641600,42260200000,3535,1409127,0.00280461091983552,48835.66,2475.51416666667,29990.3415377038,0.664,0.292,0.434,0.274,0.173,79.6,1.74,710300,0.455317370258323,0.0487535899886951,30851.0638297872,83413.0434782609,41827.397260274,35592.795614722,88116.2790697674,121301.724137931,89287.6923076923,40919.0421892816,33489.0510948905,0.163472571036805,0.108894420755226,0.00515081222980438,0.20445172268027,0.0542327243533954,0.161458425840737,0.0538384207964932,0.0499841923348809,0.206163923711142,0.254954548522427,0.0325957607039207
"United Kingdom","UKC2","Northumberland and Tyne and Wear",2010,0.0102980391605922,634800,42888100000,3879,1415487,0.00451343278497964,52860.83,2685.97,30299.1832492987,0.651,0.269,0.443,0.288,0.169,79.6,1.78,700700,0.448467559221667,0.0465564148593382,27231.884057971,92204.7128129602,46789.7727272727,38679.29089444,93397.5903614458,128357.798165138,91278.6144578313,42687.8075451066,36201.4652014652,0.162413412913582,0.11300104224715,0.00629693799241955,0.209809684348808,0.055194554941538,0.160861799134716,0.0519572786772074,0.0468868863501553,0.203113951454261,0.261649670407743,0.0331200841825877
"United Kingdom","UKC2","Northumberland and Tyne and Wear",2011,0.0155507144942847,628400,43706800000,2439,1420419,0.00348431317278082,54901.28,2743.805,30770.3571974185,0.647,0.238,0.44,0.322,0.153,79.9,1.75,696100,0.44240467073448,0.0476619926937052,32391.8918918919,91896.6049382716,48735.2112676056,38377.5834658188,92762.4309392265,127008.695652174,95498.5163204748,43111.0506260207,35744.6043165468,0.164014897285062,0.114060054728326,0.00788621737928856,0.195918380775659,0.0569209206838012,0.158839669943543,0.0552397120560096,0.0480542724413386,0.211766486372669,0.260554436943161,0.032693092239462
"United Kingdom","UKC2","Northumberland and Tyne and Wear",2012,0.0142235490468212,624800,44368100000,2942,1421689,0.0008941023740178,60986.91,3032.52916666667,31208.0208822042,0.667,0.238,0.447,0.315,0.15,80,1.74,688500,0.439477269641954,0.0448058611974912,33411.7647058823,99938.2530120482,54054.2168674699,41430.3599374022,101549.738219895,132350.746268657,101173.469387755,47357.9295154185,39112.7272727273,0.162045298558682,0.122391988838828,0.00677986332845931,0.198021545164274,0.053552564829459,0.15800185013876,0.0578795022529916,0.0529229208319656,0.207111097848468,0.256638118826654,0.0320969233982871
"United Kingdom","UKC2","Northumberland and Tyne and Wear",2013,-0.00089593341376959,623600,44422700000,4074,1424715,0.00212845425405978,59454.23,2939.74833333333,31180.0605735182,0.662,0.249,0.436,0.315,0.164,80.2,1.67,688700,0.4377015754028,0.045693349196155,35741.935483871,100400,55630.4347826087,40598.9010989011,96420.7650273224,134216,101127.329192547,44879.8024149287,38888.5017421603,0.164234547434057,0.119531230654598,0.00685406047409314,0.203401049141387,0.055404686494779,0.159978596525956,0.0545757658237245,0.0518910526055327,0.201433909041421,0.252916687286584,0.0345208343643292
"United Kingdom","UKC2","Northumberland and Tyne and Wear",2014,0.0111439255386458,626200,45066900000,3752,1429446,0.00332066413282657,64376.21,3149.65833333333,31527.52884684,0.674,0.236,0.445,0.319,0.157,79.9,1.63,686100,0.438071812436426,0.0419043461592813,40108.1081081081,106304.147465438,60662.6506024096,44315.2746425884,101010.050251256,145360.655737705,107281.065088757,48352.5385054193,40836.6666666667,0.167456865365463,0.130958641486324,0.00842121988520129,0.196355155301708,0.0571439920781516,0.167105035424168,0.0570333358869377,0.050317356281725,0.205769443569598,0.240498463581345,0.0347602307323454
"United Kingdom","UKC2","Northumberland and Tyne and Wear",2015,0.0277851362032607,640100,46304800000,5117,1429005,-0.00030851112948652,72339.9,3505.20583333333,32403.5255300016,0.663,0.217,0.43,0.353,0.169,79.9,1.63,694800,0.447934052015213,0.0382783825109079,42685.7142857143,116549.382716049,70635.5685131195,49385.0187265918,113324.324324324,153323.529411765,122577.809798271,54802.8735632184,47382.4451410658,0.172534421892052,0.151247818800643,0.00736107450008499,0.186056824144719,0.059686784801894,0.162419103318642,0.0619778822868602,0.0513698545768983,0.209571367686657,0.234916325670885,0.0372364929949079
"United Kingdom","UKC2","Northumberland and Tyne and Wear",2016,-1.89383990288759e-05,634300,46430100000,5507,1432899,0.00272497297070339,66229.68,3227.24833333333,32402.9118591052,0.67,0.237,0.388,0.375,0.147,80.1,1.66,685300,0.442669022729446,0.0355921806072863,35500,103564.024390244,62179.4117647059,44417.3913043478,108093.896713615,146942.148760331,111061.971830986,50070.5539358601,43244.4444444444,0.177066350207812,0.140111694784202,0.00599076208699534,0.184916126608946,0.0575423449709988,0.166837688725337,0.0626675630581466,0.0483942525700941,0.214627693597424,0.233726820160098,0.0370768564966154
"United Kingdom","UKC2","Northumberland and Tyne and Wear",2017,0.0130847207164776,645000,47112700000,4475,1435186,0.0015960650401738,62973.95,3067.97,32826.8949111822,0.668,0.229,0.406,0.366,0.143,80.2,1.58,687000,0.44941909968464,0.0292644995143487,32166.6666666667,100463.268365817,59066.2824207493,43416.9769173492,99443.0379746835,139033.05785124,106591.549295775,48209.3841642229,42181.5384615385,0.182173475957574,0.136931230857073,0.00599507517140889,0.189224678361252,0.057878031424021,0.164657012797777,0.0665529588505721,0.0475059583648665,0.213710451706182,0.232113609921948,0.0387124284149055
"United Kingdom","UKC2","Northumberland and Tyne and Wear",2018,-0.0112901470453254,655900,46711200000,6409,1439204,0.00279963712020602,62210.9,3006.52416666667,32456.2744405936,0.65,0.22,0.433,0.347,0.163,79.9,1.53,692300,0.455738032968224,0.0252917584998374,33968.253968254,100697.388632873,60330.383480826,44145.3846153846,102323.80952381,138054.263565891,106944.979367263,48765.4028436019,43487.3417721519,0.182145115957196,0.137487369196253,0.00606942400031765,0.185922906970478,0.0580055418946246,0.162765501847771,0.0609438237938438,0.0505095196362884,0.220510115233971,0.233462946733714,0.0389747778562454
"United Kingdom","UKC2","Northumberland and Tyne and Wear",2019,0.0190278058193002,644300,47741700000,13868,1443488,0.0029766454234424,66641.33,3289.14833333333,33073.8461282671,0.658,0.233,0.407,0.36,0.144,NA,NA,684000,0.446349398124543,0.0275028264869538,37104.4776119403,103141.791044776,62989.0710382514,45851.9909842224,112625.615763547,135185.840707965,106677.835051546,51559.6971461852,44249.2307692308,0.185174370321952,0.144785376306248,0.00665977293549718,0.185126149922579,0.0617596159513081,0.16349126407098,0.061247943935749,0.0409230456004243,0.221765616712119,0.237158639756112,0.0385254201872023
"United Kingdom","UKD1","Cumbria",2009,-0.0420156580950526,239100,16426700000,-119,500786,-0.00025952455102252,50937.86,2415.86,32801.8355145711,0.677,0.256,0.456,0.289,0.161,80.6,1.9,255300,0.47744944946544,0.0323491471406948,30405.9405940594,83243.8356164384,41692.7374301676,35610.3896103896,90150,120263.157894737,106612.765957447,40919.4214876033,33689.6551724138,0.182874199480644,0.120468505542805,0.028379739582852,0.280784763101718,0.0689671105525316,0.177375682693996,0.0166618920442469,0.0211161527016662,0.231529142138969,0.183022058755579,0.0270859709271701
"United Kingdom","UKD1","Cumbria",2010,0.0130601992687599,239000,16620600000,-143,500165,-0.0012400506403933,54410.55,2604.72333333333,33230.2340227725,0.691,0.254,0.414,0.332,0.226,80.5,1.91,255700,0.477842312037028,0.0333889816360601,27208.3333333333,92428.9772727273,46660.4938271605,38735.9154929577,92619.0476190476,128058.823529412,108860.759493671,42731.8548387097,36066.6666666667,0.177249161329674,0.122390286752584,0.0284494401603276,0.283492353940661,0.0658650285365747,0.191713501503071,0.0169476756850956,0.018969197926197,0.224807214743171,0.184681740948896,0.0282838844595478
"United Kingdom","UKD1","Cumbria",2011,-0.0190399900916758,236800,16292800000,3,499817,-0.00069577039576939,54310.34,2581.57083333333,32597.5306962348,0.684,0.24,0.447,0.313,0.159,80.6,1.91,255000,0.47377340106479,0.0364133272777837,32450.8196721311,91640.4833836858,48925.9259259259,38421.2389380531,90450,129470.588235294,111919.642857143,43122.1532091097,35767.6767676768,0.177816838890664,0.122937739369537,0.0351461240722986,0.269281985724939,0.0703632683498455,0.192713326941515,0.0160594439117929,0.0195394339689642,0.222559568197152,0.184901104364192,0.03143531834807
"United Kingdom","UKD1","Cumbria",2012,0.0223304521153655,245900,16623900000,-261,498835,-0.00196471908718591,58060.46,2753.49,33325.4482945262,0.694,0.222,0.46,0.318,0.113,80.9,1.91,262100,0.492948570168493,0.0324756683071557,33283.185840708,99671.5976331361,54367.0886075949,41374.7899159664,96842.1052631579,128529.411764706,127396.313364055,47361.4457831325,39392.1568627451,0.178756683425106,0.134745757614038,0.0300135663554385,0.26884526374591,0.0685499960098955,0.196456787167824,0.0146835847099194,0.0174367568430293,0.220612880057457,0.188221211395739,0.0320644800893783
"United Kingdom","UKD1","Cumbria",2013,0.0206437794791006,246000,16941400000,241,498080,-0.00151352651678411,57477.52,2746.55083333333,34013.4115001606,0.696,0.214,0.443,0.344,0.102,81,1.85,258900,0.493896562801156,0.0258994539029875,35942.8571428571,100232.835820896,55452.2292993631,40603.305785124,95055.5555555556,129117.647058824,117222.707423581,44889.5463510848,38940.5940594059,0.179061360188503,0.13098091066854,0.0304541493173235,0.27095639262774,0.0702527355475937,0.198226332268164,0.0138068493592847,0.0177124689325716,0.216616636002711,0.183652884025693,0.0317371937639198
"United Kingdom","UKD1","Cumbria",2014,0.0312475944443901,248200,17478600000,649,498303,0.00044771924188885,62991.83,2943.9825,35076.2487883878,0.675,0.206,0.461,0.333,0.122,81.3,1.83,260300,0.49809051922224,0.0242824145148634,40049.6453900709,106344.537815126,60537.4149659864,44304.4925124792,101176.470588235,145625,125714.285714286,48345.2380952381,40754.9019607843,0.183994737996054,0.144038996258282,0.0412701892859753,0.277461083095812,0.0650369071110137,0.19459913761602,0.0125703427610904,0.0170284294379887,0.212234159175619,0.178074983556238,0.03038076445224
"United Kingdom","UKD1","Cumbria",2015,0.0285450686194808,249600,17992500000,991,498718,0.0008328266135263,72085.48,3353.82333333333,36077.5027169663,0.7,0.197,0.469,0.334,0.109,81.4,1.85,260500,0.50048323902486,0.0218560388836978,42822.5806451613,116571.815718157,71083.8709677419,49405.819295559,110947.368421053,150937.5,148981.900452489,54773.5470941884,47211.5384615385,0.187291351252051,0.164324023898847,0.0336371871456535,0.272486554627172,0.0697955796555197,0.204369666985513,0.0133535198687453,0.0152982687300853,0.208569564363586,0.173139660840866,0.0311033124077511
"United Kingdom","UKD1","Cumbria",2016,-0.0167507508384295,248900,17699200000,773,498946,0.00045717218949386,64339.21,2982.115,35473.1774580816,0.667,0.208,0.429,0.363,0.134,81,1.84,257900,0.498851579128804,0.0180380241549186,35472.2222222222,103429.824561404,61935.4838709677,44370.0787401575,106777.777777778,149294.117647059,135139.013452915,50062.124248497,43093.4579439252,0.19092652219529,0.149085834387995,0.0277196917622373,0.255945877500814,0.0694620310408451,0.203863825476647,0.0139068774646359,0.0183640244564234,0.218052892442386,0.180753228899099,0.0333634817843059
"United Kingdom","UKD1","Cumbria",2017,-0.00077021552200406,243600,17676600000,713,498693,-0.00050706890124382,62561.16,2883.85083333333,35445.8554661886,0.689,0.211,0.457,0.332,0.084,81.4,1.78,252300,0.488476878560557,0.0174456028057342,32447.3684210526,100403.560830861,59221.4765100671,43394.779771615,98777.7777777778,133235.294117647,131995.391705069,48164.9899396378,42314.8148148148,0.196483408765441,0.145146691105756,0.0283272451581777,0.259118861090051,0.0675749151867423,0.203712638132653,0.0136160697191781,0.0173455556321364,0.219350441488425,0.183319165881713,0.0349974345425445
"United Kingdom","UKD1","Cumbria",2018,-0.0184101431533117,249900,17359800000,1118,498941,0.00049729994204851,60682.13,2874.78416666667,34793.2921928645,0.689,0.178,0.471,0.351,0.079,81.6,1.7,254800,0.500860823223588,0.00982080045536446,33838.3838383838,100684.971098266,60253.3333333333,44163.7519872814,103333.333333333,135666.666666667,133097.674418605,48808,43252.427184466,0.194974396157158,0.148705630249196,0.0253017326022266,0.263115360795154,0.068261808734007,0.209808008942463,0.0140481261612362,0.0153698584613525,0.216129665715019,0.18431745744022,0.033647527982961
"United Kingdom","UKD1","Cumbria",2019,0.0254550075569436,255400,17809900000,2477,499171,0.00046097634790486,62715.51,3028.5375,35678.9557085648,0.712,0.181,0.457,0.362,0.068,NA,NA,260600,0.511648312902793,0.0104172718367053,37290,103165.191740413,62692.3076923077,45818.5907046477,110555.555555556,132333.333333333,133941.964285714,51529.4117647059,43929.8245614035,0.194811854954166,0.153571889791633,0.0265603965896707,0.249100764261345,0.0638546407686774,0.21767559135879,0.0141740920390037,0.0141384787424233,0.213701147460416,0.187183486826642,0.0356702778549399
"United Kingdom","UKD3","Greater Manchester",2009,-0.0235589846963045,1205600,88398100000,-4326,2639833,0.00756715535492844,54363.8,2737.84916666667,33486.2470466882,0.668,0.271,0.423,0.305,0.152,78.7,1.97,1329600,0.456695556120406,0.0469726683468235,31416.6666666667,83415.2791380999,41868.3083511777,35598.6742994878,88540.6976744186,121653.950953678,75823.2432432432,40925.0083696016,33477.7594728171,0.14877864619844,0.0996378881446547,0.000636816794396012,0.143861474610942,0.0660549621879471,0.199578721197553,0.0514487159780205,0.0754163379824901,0.236944833422578,0.206489112459819,0.0343256076363962
"United Kingdom","UKD3","Greater Manchester",2010,-0.00065030888564628,1220600,89077100000,21122,2661841,0.00833689100787815,57098.78,2886.38583333333,33464.4706426868,0.664,0.266,0.42,0.314,0.164,79,1.99,1334300,0.458554812252122,0.0427147977659071,24928.5714285714,92288.5375494071,46746.4424320828,38703.2061068702,93610.7784431138,128312.668463612,78487.1654833424,42691.6099773243,36212.4430955994,0.146515052224948,0.10265713634593,0.000559181064110349,0.149642620812751,0.0578968703485028,0.203088473980456,0.0500955734970607,0.0762729380398541,0.230257623848992,0.211157344578908,0.0382358077763019
"United Kingdom","UKD3","Greater Manchester",2011,-0.0133458040564946,1197800,88665700000,-2579,2685386,0.00884538182408341,58430.66,2898.37083333333,33017.8603746352,0.673,0.266,0.393,0.341,0.178,79.5,1.96,1328600,0.446043883449158,0.0487080814452745,31333.3333333333,91819.9802176063,48752.0435967302,38374.6031746032,93042.8571428571,127083.798882682,79565.4030966364,43143.3835845896,35728.2442748092,0.149962918943077,0.104450762809068,0.000608841808001088,0.150315917650907,0.0579436044082738,0.195736164231839,0.0527312060573283,0.0736698587681317,0.241311859785027,0.208533177020756,0.0378939255075571
"United Kingdom","UKD3","Greater Manchester",2012,0.0216957740913436,1209000,91085500000,14489,2700093,0.00547668007504321,64703.89,3178.01083333333,33734.2084143028,0.669,0.256,0.396,0.348,0.159,79.5,1.97,1344200,0.447762354852222,0.0500723493598183,31076.9230769231,99886.9223205506,54224.2503259452,41429.7213622291,101548.295454545,133163.588390501,86058.1162324649,47347.5935828877,39092.8338762215,0.150023104992272,0.113700863474428,0.000585229898294576,0.147154899055085,0.0602468105694837,0.193847263688078,0.0517798086993555,0.0731088310322499,0.248827005172911,0.205212891861393,0.0347704783385265
"United Kingdom","UKD3","Greater Manchester",2013,0.0183316599885503,1232600,93265900000,1158,2714958,0.00550536592628476,63151.58,3122.37666666667,34352.6124529367,0.663,0.255,0.384,0.361,0.17,79.7,1.92,1359000,0.454003340014836,0.046556889646175,32916.6666666667,100290.419161677,55638.0952380952,40595.3402820356,95890.1408450704,134211.081794195,83006.6162570888,44872.5779967159,38977.0992366412,0.150341410620823,0.110813276878259,0.000574593929378769,0.146181059638486,0.0594872003747225,0.192630069154925,0.0495183593670448,0.0739931514222291,0.255500827706192,0.198761495515258,0.0371376785241519
"United Kingdom","UKD3","Greater Manchester",2014,0.00599963760812216,1269700,94479900000,7573,2733895,0.0069750618609938,66560.85,3245.24833333333,34558.7156785465,0.679,0.222,0.401,0.377,0.153,79.7,1.88,1379000,0.464428955757262,0.0399795895599502,40916.6666666667,106368.731563422,60502.0746887967,44305.2011776251,100959.079283887,145065.753424658,89227.3985239852,48340.5422853454,40871.9008264463,0.15658462377127,0.123433661551293,0.000659261278268681,0.145248283705236,0.0587333321696678,0.181855410977573,0.0530027270054097,0.071094145464457,0.25973685941891,0.201080060635925,0.039841669877936
"United Kingdom","UKD3","Greater Manchester",2015,0.0267665054701129,1279300,97827300000,13574,2756962,0.00843741255607842,76469.43,3701.3375,35483.7317307964,0.673,0.219,0.392,0.389,0.139,79.5,1.87,1368500,0.464025256786274,0.0323544539242833,43666.6666666667,116485.089463221,70791.3165266106,49381.2034739454,113483.870967742,153041.436464088,104448.64117918,54801.099908341,47334.7338935574,0.161508969630822,0.142490899779509,0.000607128663772378,0.135774361327294,0.058563584561784,0.184461677320384,0.0529893555514617,0.0641899524840716,0.262731453320032,0.207818751238299,0.0391586401708302
