"NUTS","Name","Country","Year","GDP_growth","Employment_abs","Labor_Productivity_abs","Wage_EUR","Activity_rate","NEET_share","Life_exp","Fertility_rate","Pop_edu_1","Pop_edu_2","Pop_edu_3","inv_rate","GVA_primary","GVA_services","GVA_public","GFCF_share","GDP_EUR","GDP_capita","Population_abs","Pop_growth","emp_rate","unemp_rate","Migration_rate"
"TR63","Hatay, Kahramanmaras, Osmaniye","Turkey",2014,0.0296024717129797,777400,21946.63,988.415,0.451,0.379,78.3,2.72,0.759,0.147,0.094,0.324809928739834,0.472025749026464,0.354174945031656,0.173786060557896,0.319051756918779,15372114065.0184,4963.99870347284,3096720,0.0125360484962627,0.366,0.153,-0.00410046759151618
"TR63","Hatay, Kahramanmaras, Osmaniye","Turkey",2015,0.0617846327907298,766300,24661.7,1053.80666666667,0.444,0.36,78.4,2.65,0.731,0.157,0.113,0.335167604805511,0.462326424310798,0.367470385617071,0.170203190072131,0.33863234214104,16493699227.5644,5270.69754054056,3129320,0.0105272675605156,0.357,0.163,-0.00668324108752061
"TR63","Hatay, Kahramanmaras, Osmaniye","Turkey",2016,0.0376770155470073,864300,22671.19,1139.07916666667,0.482,0.311,78.2,2.61,0.707,0.165,0.128,0.329989354808849,0.4516164491345,0.371621308895677,0.17677381282977,0.329349681207275,17318371097.5276,5469.28169371908,3166480,0.0118747842981862,0.394,0.144,0.000126007427806271
"TR63","Hatay, Kahramanmaras, Osmaniye","Turkey",2017,0.0352006889881088,961400,20007.33,1009.79333333333,0.501,0.306,78.6,2.53,0.72,0.158,0.121,0.33658016269311,0.485875706214689,0.350921302482594,0.163214712708348,0.315965529699367,18176033333.3333,5661.80417760805,3210290,0.0138355524115106,0.424,0.115,-0.00129988256512652
"TR63","Hatay, Kahramanmaras, Osmaniye","Turkey",2018,-0.00536910997545875,964900,17540,843.6975,0.515,0.309,79.1,2.42,0.727,0.15,0.123,0.332026204096697,0.500059315108217,0.329343843091767,0.170596841800016,0.274433086959231,18357480345.4673,5631.40532831896,3259840,0.0154347426556479,0.424,0.141,0.00493306419946991
"TR63","Hatay, Kahramanmaras, Osmaniye","Turkey",2019,-0.0403743682532135,914600,18327.09,920.791666666667,0.5,0.341,79,2.3,0.688,0.159,0.153,0.288507407309252,0.465918426841227,0.340716349084356,0.193378475074868,0.243777162352004,17862624857.8293,5404.0408958103,3305420,0.0139822813389614,0.392,0.181,-0.00200095600559082
"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Turkey",2009,0.0533971633523627,394600,16694.55,811.559166666667,0.446,0.444,75.8,2.1,0.76,0.15,0.09,0.24906462585034,0.464863945578231,0.327091836734694,0.208010204081633,0.222308241116019,6587700000,4269.34106705983,1543025,-0.0111432037543907,0.367,0.142,-0.00338555758979926
"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Turkey",2010,0.102802001969393,454400,18820.18,953.349166666667,0.475,0.366,76.4,2.02,0.757,0.147,0.096,0.279943660474634,0.488147439474873,0.312511626670919,0.199367509102022,0.293301297950746,7183057199.95073,4708.23787584373,1525636,-0.0112694220767648,0.416,0.09,-0.0160411788919506
"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Turkey",2011,0.107734671630659,473700,18261.81,890.523333333333,0.477,0.33,76.5,2,0.747,0.152,0.1,0.315077125041024,0.493823432884805,0.312490974729242,0.193711847719068,0.305114208990806,7866234771.3617,5215.47833735679,1508248,-0.011397214014352,0.427,0.07,-0.0101654369838382
"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Turkey",2012,0.0214212257089613,480000,19843.6,1011.365,0.478,0.327,77.6,2.01,0.718,0.162,0.12,0.306267230725354,0.47790902177013,0.322012548721361,0.200090312767373,0.32244074873989,7993096437.32122,5327.20027600151,1500431,-0.00518283465318701,0.432,0.062,-0.00612290735128773
"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Turkey",2013,0.0719379206617783,509500,19210.26,1018.81666666667,0.498,0.282,78.1,2,0.715,0.156,0.128,0.323224438437879,0.475708360518222,0.323620561096095,0.200671078385684,0.322660878848629,8598191419.73365,5710.42798680591,1505700,0.00351165765036846,0.452,0.055,-0.0038593345287906
"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Turkey",2014,0.0554739088068983,495100,19625.75,988.3825,0.505,0.275,77.7,2.08,0.716,0.164,0.12,0.324797953369382,0.472399558113844,0.328588871446014,0.199011570440142,0.307072407077631,9095900301.11,6027.20774819434,1509140,0.00228465165703659,0.448,0.076,-0.0109585591794002
"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Turkey",2015,0.0711501348321394,516000,20977.11,1053.63166666667,0.541,0.26,78.2,2.02,0.708,0.161,0.132,0.335173815560631,0.496678750288121,0.314460532657209,0.188871194183098,0.327789995859729,9759602307.59755,6456.04439213968,1511700,0.00169633036033768,0.466,0.099,-0.0044797248131243
"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Turkey",2016,0.00114190438300299,506200,21036.21,1139.01083333333,0.554,0.276,78.1,2,0.717,0.163,0.12,0.329983392241196,0.470702210109441,0.32407486266661,0.205212281224716,0.313211075968096,9896201756.01878,6463.41657752792,1531110,0.0128398491764239,0.456,0.134,0.0119952191547309
"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Turkey",2017,0.0669721393232482,517500,20045.43,1010.105,0.534,0.307,78.1,1.93,0.69,0.169,0.141,0.336579004564225,0.497076722451641,0.315811780047816,0.187122364703325,0.289023896467626,10716068940.5034,6896.28541306232,1553890,0.0148780949768469,0.449,0.113,0.000684089607372465
"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Turkey",2018,0.0268093397870139,534700,16829.16,843.901666666667,0.542,0.278,78.7,1.87,0.673,0.176,0.151,0.332027666906314,0.501772566130352,0.303716191090066,0.194536033914272,0.239074475865506,11204040039.418,7081.17027196933,1582230,0.0182380992219526,0.46,0.108,0.0192860709252131
"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Turkey",2019,-0.0302109355001226,532100,17216.97,920.8525,0.539,0.279,78.7,1.77,0.668,0.175,0.157,0.288504200458232,0.481070662254064,0.309597410626614,0.209344049653902,0.215799173884948,11028309131.8451,6867.24149361748,1605930,0.0149788589522383,0.446,0.131,-0.00411288163244973
"TR72","Kayseri, Sivas, Yozgat","Turkey",2009,0.0101791245945411,578000,19641.59,811.785,0.413,0.436,75.7,2.15,0.742,0.165,0.094,0.249050161349215,0.418975062417969,0.384415738209665,0.196619067825881,0.222297582975125,11352800000,4771.39516488985,2379346,-0.00585495113771064,0.351,0.112,-0.000565701667601097
"TR72","Kayseri, Sivas, Yozgat","Turkey",2010,0.0912855839750061,630900,23023.4,953.323333333333,0.455,0.393,76.6,2.07,0.737,0.158,0.105,0.279935224445731,0.443642138532067,0.366380861483579,0.189992646253501,0.290536222785373,12316192334.6246,5206.95475889234,2365335,-0.00588859291586848,0.381,0.123,-0.000123449743905197
"TR72","Kayseri, Sivas, Yozgat","Turkey",2011,0.0964598211492829,742800,19787.17,890.61,0.516,0.33,76.9,2.07,0.756,0.15,0.094,0.315068069785051,0.468167137978459,0.347519045632253,0.184321542812109,0.303764559739469,13424212500.2911,5709.2166836675,2351323,-0.00592389661506721,0.447,0.098,-0.0130462722475815
"TR72","Kayseri, Sivas, Yozgat","Turkey",2012,0.0301589091683057,781400,21126.99,1011.33583333333,0.526,0.301,77.7,2.07,0.746,0.148,0.106,0.306262512684091,0.45565367632943,0.357170282203878,0.187182897731947,0.323462865114276,13809622314.5179,5881.40043105241,2348016,-0.00140644224549328,0.472,0.073,-0.00945947557427207
"TR72","Kayseri, Sivas, Yozgat","Turkey",2013,0.0712222544445893,762100,22459.74,1018.63583333333,0.518,0.301,78,2.04,0.687,0.167,0.146,0.323240196666267,0.456382992898163,0.356910634102144,0.18669971086328,0.326654579694802,14853304688.1914,6300.28702904334,2357560,0.00406470824730326,0.458,0.084,-0.00560537165544037
"TR72","Kayseri, Sivas, Yozgat","Turkey",2014,0.0374531620093341,751400,22386.89,988.45,0.498,0.278,77.9,2.12,0.691,0.174,0.135,0.324807050304622,0.462528463858457,0.350123931135935,0.187354322140348,0.312055822196157,15495625000.5822,6536.2526998474,2370720,0.00558204245066934,0.433,0.095,-0.00453280016197611
"TR72","Kayseri, Sivas, Yozgat","Turkey",2015,0.0328502501171334,777600,23430.56,1054.00666666667,0.51,0.268,77.7,2.09,0.691,0.166,0.143,0.335167468582135,0.466503171352633,0.350355104352752,0.183147948735505,0.335335384160609,16057655273.9242,6750.97023586618,2378570,0.00331123034352433,0.442,0.097,-0.00956961535712634
"TR72","Kayseri, Sivas, Yozgat","Turkey",2016,0.0329555980541215,795600,23306.26,1139.03916666667,0.517,0.257,77.8,2.05,0.677,0.176,0.148,0.329989117542766,0.452649083550371,0.357195260628737,0.190155655820892,0.323827849715532,16667806690.3185,6973.45249743472,2390180,0.00488108401266307,0.454,0.083,-0.000169024926992946
"TR72","Kayseri, Sivas, Yozgat","Turkey",2017,0.0342606317590463,771800,22514.06,1009.71083333333,0.514,0.279,78.3,1.98,0.673,0.177,0.15,0.336583625275723,0.454327234981186,0.364538731023745,0.181134033995069,0.298606396149051,17374376660.7408,7212.36738553854,2408970,0.00786133261930064,0.435,0.117,-0.00252971186855793
"TR72","Kayseri, Sivas, Yozgat","Turkey",2018,0.0096136680919867,748900,19634.42,843.741666666667,0.499,0.306,78.7,1.88,0.667,0.178,0.155,0.332026064463274,0.451387045142497,0.356080317385665,0.192532637471838,0.24645566579133,17759786474.9676,7281.70469174057,2438960,0.0124493040594113,0.416,0.13,0.010198609243284
"TR72","Kayseri, Sivas, Yozgat","Turkey",2019,-0.00764141386544762,740100,20371,920.6625,0.496,0.304,79.1,1.78,0.645,0.185,0.17,0.288495536108901,0.439332331535991,0.354231120539792,0.206451280238074,0.219930386208702,17807907618.0199,7226.06217254501,2464400,0.0104306753698298,0.407,0.143,-0.00477519883135855
"TR81","Zonguldak, Karabük, Bartin","Turkey",2009,-0.025122321044585,417400,10400.02,811.485833333333,0.587,0.3,75.9,1.69,0.778,0.134,0.088,0.249032158158261,0.344913023279822,0.451453053218397,0.203659732617561,0.222275973278047,4.341e+09,4243.8580883575,1022890,-0.00022968845448992,0.52,0.067,-0.00106267536098701
"TR81","Zonguldak, Karabük, Bartin","Turkey",2010,0.101406897687999,378200,15551.4,952.98,0.547,0.32,76.8,1.63,0.752,0.147,0.101,0.279937400981491,0.424204953823563,0.389253835155918,0.186560531705244,0.303109656280314,4780118250.86848,4674.21457132595,1022657,-0.00022778597894201,0.466,0.102,0.00157335255124641
"TR81","Zonguldak, Karabük, Bartin","Turkey",2011,0.124934347678985,416800,15014.85,890.4875,0.586,0.238,77,1.59,0.739,0.154,0.108,0.315054075633302,0.468697829716194,0.359185599187051,0.172134717282427,0.322948535158995,5376088791.19154,5258.18451970617,1022423,-0.00022881572218251,0.525,0.069,-0.0209003514201069
"TR81","Zonguldak, Karabük, Bartin","Turkey",2012,-0.0256874950856956,435300,15165.01,1011.2225,0.601,0.222,77.3,1.57,0.748,0.149,0.103,0.306282363430609,0.431175199753095,0.383045848907788,0.18579609752752,0.341433803718159,5231760829.03181,5123.11493069653,1021207,-0.00118933161714868,0.539,0.065,-0.00444571962393521
"TR81","Zonguldak, Karabük, Bartin","Turkey",2013,0.0942397639505373,415500,16834.85,1018.72,0.576,0.265,78,1.57,0.736,0.169,0.096,0.323242203420225,0.459024143721165,0.361112469636948,0.179895991261962,0.346579034205149,5721061588.58511,5605.91607245685,1020540,-0.00065314867602748,0.517,0.062,-0.00429968448076509
"TR81","Zonguldak, Karabük, Bartin","Turkey",2014,0.0880245558644173,394300,18084.07,988.799166666667,0.548,0.275,78,1.59,0.752,0.147,0.1,0.324797566038633,0.478758299396263,0.347948722011821,0.173292978591915,0.329380897790059,6222886675.43326,6099.37434494806,1020250,-0.00028416328610343,0.494,0.06,-0.00615143347218819
"TR81","Zonguldak, Karabük, Bartin","Turkey",2015,0.00678516503801806,378100,19473.29,1053.63,0.544,0.252,78.1,1.55,0.735,0.161,0.103,0.335176514077999,0.464250508286612,0.360436818433861,0.175328075904134,0.346890872904526,6273154383.62348,6140.75960650719,1021560,0.00128399901984808,0.481,0.069,-0.000126277458005404
"TR81","Zonguldak, Karabük, Bartin","Turkey",2016,0.00075426206739254,367200,19981.24,1139.415,0.54,0.255,78,1.48,0.7,0.187,0.113,0.329995982818825,0.438614381508606,0.374045919470968,0.187355149717252,0.338101810536327,6317032128.90817,6145.39134854335,1027930,0.00623556129840636,0.47,0.087,0.00516961271681924
"TR81","Zonguldak, Karabük, Bartin","Turkey",2017,0.0587205255923948,378600,19651.53,1009.685,0.532,0.243,78.4,1.46,0.685,0.19,0.125,0.336580857285716,0.490719556356914,0.345247655267504,0.164047940120305,0.33032967576909,6724796961.78681,6506.25195850077,1033590,0.00550621151245707,0.469,0.072,-0.000389903153087781
"TR81","Zonguldak, Karabük, Bartin","Turkey",2018,-0.0291685340633029,374600,17343.35,843.770833333333,0.526,0.3,78.2,1.44,0.671,0.181,0.148,0.332022799848917,0.509665899804278,0.32139546063249,0.168955808124163,0.294162857510222,6574249435.73237,6316.47412662481,1040810,0.00698536170048085,0.459,0.081,0.00900836848223979
"TR81","Zonguldak, Karabük, Bartin","Turkey",2019,-0.0902684589079413,380700,15622.51,921.015833333333,0.538,0.278,79.1,1.38,0.639,0.185,0.176,0.288493856668036,0.450442543974306,0.346995555887515,0.202561900138178,0.257357271801745,6003327549.99902,5746.29574148251,1044730,0.00376629740298421,0.463,0.095,-0.00574502503039063
"TR82","Kastamonu, Çankiri, Sinop","Turkey",2009,0.0252998526636822,259200,13956.79,811.589166666667,0.536,0.339,75.7,1.8,0.758,0.152,0.09,0.249024465778879,0.417652524001239,0.354846701765252,0.227500774233509,0.222274436090226,3617600000,4700.43436400041,769631,-0.015319758701646,0.467,0.084,0.00762183435958271
"TR82","Kastamonu, Çankiri, Sinop","Turkey",2010,0.102639589357605,288400,16093.83,953.4925,0.585,0.257,76.8,1.76,0.753,0.15,0.096,0.279929491259854,0.448758752387015,0.332174509131861,0.219017774078245,0.291174157390594,3926859479.03746,5182.88501692379,757659,-0.0155555064699837,0.509,0.075,-0.00741230553586772
"TR82","Kastamonu, Çankiri, Sinop","Turkey",2011,0.0859064621821657,324300,14183.81,890.555,0.624,0.227,76.9,1.74,0.745,0.147,0.107,0.315072213306999,0.463720528329836,0.317787927416368,0.218466855943711,0.304088041561587,4196810875.71322,5628.12833262466,745685,-0.0158039434626923,0.56,0.053,-0.00674011144115813
"TR82","Kastamonu, Çankiri, Sinop","Turkey",2012,0.0264479817678116,305900,16703.79,1011.515,0.57,0.212,77.2,1.76,0.745,0.147,0.108,0.306242247031721,0.451931596668439,0.326510721247563,0.221535530746057,0.322256911411897,4290055390.72191,5776.98096815282,742612,-0.00412104306778331,0.515,0.045,0.00466057645176754
"TR82","Kastamonu, Çankiri, Sinop","Turkey",2013,0.0449962494822859,262600,19699.35,1018.41916666667,0.499,0.223,78.5,1.71,0.756,0.143,0.101,0.323244792240714,0.443579852309049,0.332458944119916,0.224005290422132,0.321920593684418,4555160585.46266,6036.92344505025,754550,0.0160756895929503,0.435,0.056,0.0210946922006494
"TR82","Kastamonu, Çankiri, Sinop","Turkey",2014,0.0363016450018642,292300,17389.53,988.99,0.575,0.2,78,1.7,0.734,0.161,0.105,0.324797154607091,0.421229298655107,0.357007891519395,0.221762809825497,0.307188192547156,4756367710.2456,6256.07369685589,760280,0.00759393015704725,0.498,0.065,-0.0105645288577892
"TR82","Kastamonu, Çankiri, Sinop","Turkey",2015,0.036006838468379,290500,18827.88,1054.0175,0.579,0.182,78.1,1.68,0.727,0.151,0.121,0.335171784610919,0.431856351987393,0.35331439590288,0.214808517696821,0.329321689992581,4908574348.79682,6481.33513190486,757340,-0.00386699636975851,0.5,0.068,-0.000438376422742758
"TR82","Kastamonu, Çankiri, Sinop","Turkey",2016,0.0395901043268683,319200,17402.63,1138.77333333333,0.618,0.169,78.3,1.67,0.728,0.146,0.126,0.329972857696782,0.423419930205506,0.354992755249893,0.221587314544601,0.314916833000177,5134371461.17589,6737.93186595437,762010,0.00616631895845987,0.54,0.057,0.00988044776315272
"TR82","Kastamonu, Çankiri, Sinop","Turkey",2017,0.0298636537365836,330600,15506.08,1009.7425,0.613,0.199,78.6,1.61,0.709,0.147,0.143,0.336565949773497,0.439371948805911,0.346285789682016,0.214342261512073,0.287903665551199,5316014289.25825,6939.15113009992,766090,0.00535426044277634,0.545,0.045,-0.00147893850591967
"TR82","Kastamonu, Çankiri, Sinop","Turkey",2018,-0.00945008475558671,326100,13376.3,843.858333333333,0.608,0.189,78.7,1.6,0.683,0.158,0.159,0.332012171733961,0.430715728641931,0.338021326105301,0.231262945252768,0.238305120151066,5448477142.14835,6873.57556378865,792670,0.0346956623895365,0.536,0.051,0.0667755812633252
"TR82","Kastamonu, Çankiri, Sinop","Turkey",2019,0.00948060112259005,307400,15044.37,920.625833333333,0.58,0.251,79.2,1.56,0.659,0.177,0.164,0.28848278180683,0.433384563661688,0.32337543825945,0.243264012295279,0.214680867611621,5595747834.2843,6938.74119199491,806450,0.0173842834975463,0.493,0.075,-0.0328427056854114
