"NUTS","Name","Year","GDP_EUR","GDP_EUR_to_keep","GDP_capita","GDP_growth","Population_abs","Pop_growth"
"UKH3","Essex","2008",45080800000,40942514484.892,24155.5170992103,-0.0193869630985783,1694955,0.00886695578366937
"UKH3","Essex","2009",38995300000,38995300000,22877.5977269834,-0.0529038300847932,1704519,0.00564262768038089
"UKH3","Essex","2010",42349200000,40131020651.8515,23364.3184475329,0.021274992521416,1717620,0.00768603928732974
"UKH3","Essex","2011",42106200000,39549888750.2187,22872.5643254186,-0.0210472273444915,1729141,0.00670753717353082
"UKH3","Essex","2012",46377700000,40037897193.2587,22972.9349197533,0.00438825279521067,1742829,0.00791606930840227
"UKH3","Essex","2013",45587600000,40497879627.2635,23050.0774222993,0.00335797332014716,1756952,0.00810349150719893
"UKH3","Essex","2014",50942600000,42225112184.0943,23727.6117774585,0.0293940164601687,1779577,0.0128774149777569
"UKH3","Essex","2015",59405200000,44044726770.7074,24557.494986553,0.0349754209095297,1793535,0.00784343695159018
"UKH3","Essex","2016",5.5105e+10,45155683700.2898,24948.3464064758,0.0159157691017259,1809967,0.00916179500260658
"UKH3","Essex","2017",54791800000,47119654476.298,25860.8620952271,0.0365761992351702,1822045,0.00667304984013521
"UKH3","Essex","2018",55931500000,47472574590.0735,25893.5431049696,0.00126372468257722,1833375,0.00621828769322382
"UKH3","Essex","2019",57535100000,47431721862.6176,25689.0357687029,-0.00789800512960463,1846380,0.00709347514829208
"UKI1","Inner London (NUTS 2010)","2000",220440700000,185612784519.509,66173.3188444812,NA,2804949,NA
"UKI1","Inner London (NUTS 2010)","2001",221755200000,188414352071.018,65893.5438936895,-0.00422791172752304,2859375,0.0194035613481742
"UKI1","Inner London (NUTS 2010)","2002",228470600000,192245246947.929,66499.60823859,0.00919762861560943,2890923,0.0110331803278689
"UKI1","Inner London (NUTS 2010)","2003",220483500000,199435264766.901,68804.8749559353,0.034665869144287,2898563,0.00264275458045752
"UKI1","Inner London (NUTS 2010)","2004",237292700000,205302423107.387,70407.6196769268,0.0232940576088248,2915912,0.00598537965191717
"UKI1","Inner London (NUTS 2010)","2005",2.57948e+11,218949777579.183,74043.3626979282,0.0516384879603144,2957048,0.0141074216231491
"UKI1","Inner London (NUTS 2010)","2006",275693400000,226935201545.738,75906.4383513025,0.0251619535565254,2989670,0.011031948077948
"UKI1","Inner London (NUTS 2010)","2007",303585300000,244253895149.703,80591.5258164947,0.0617218719116976,3030764,0.0137453297521131
"UKI1","Inner London (NUTS 2010)","2008",267793500000,243210925511.554,78992.4387337724,-0.0198418762583477,3078914,0.015887083256895
"UKI1","Inner London (NUTS 2010)","2009",240645800000,240645800000,76775.8861125583,-0.0280603138318656,3134393,0.0180190157958293
"UKI1","Inner London (NUTS 2010)","2010",2.62842e+11,249075266417.886,78339.6467596958,0.0203678619201464,3179428,0.014368013200642
"UKI1","Inner London (NUTS 2010)","2011",273323500000,256730605730.354,79210.8997897488,0.0111214827496677,3241102,0.0193978287918456
"UKI1","Inner London (NUTS 2010)","2012",301903900000,260634457323.263,79458.5270724663,0.00312617686927855,3280132,0.012042200461448
"UKI1","Inner London (NUTS 2010)","2013",304467600000,270475309966.485,81386.8348814246,0.0242681041293369,3323330,0.0131695919554457
"UKI1","Inner London (NUTS 2010)","2014",343423300000,284655456065.475,84785.2251256936,0.0417560192532393,3357371,0.0102430393611227
"UKI1","Inner London (NUTS 2010)","2015",3.95782e+11,293444664339.073,86331.6302070799,0.0182390868113373,3399040,0.0124111991197875
"UKI1","Inner London (NUTS 2010)","2016",3.76202e+11,308278677590.891,89960.8054225608,0.0420376078475038,3426811,0.00817024807004331
"UKI1","Inner London (NUTS 2010)","2017",3.64238e+11,313236694415.562,91255.73942592,0.0143944242970775,3432515,0.00166452132901406
"UKI1","Inner London (NUTS 2010)","2018",376874400000,319877757432.454,92621.8101837374,0.0149696968805603,3453590,0.00613981293599591
"UKI1","Inner London (NUTS 2010)","2019",392014700000,323175934825.175,93170.8453938332,0.00592770978030565,3468638,0.00435720511120313
"UKI2","Outer London (NUTS 2010)","2000",143531700000,120854859473.249,27270.1539936248,NA,4431763,NA
"UKI2","Outer London (NUTS 2010)","2001",1.44542e+11,122810085564.641,27517.2115354509,0.00905963134215959,4463028,0.00705475450740484
"UKI2","Outer London (NUTS 2010)","2002",1.48504e+11,124957861129.293,27856.6386540868,0.0123350841054011,4485748,0.00509071419672922
"UKI2","Outer London (NUTS 2010)","2003",142251800000,128671908400.769,28617.5799678508,0.0273163364472297,4496254,0.00234208430790138
"UKI2","Outer London (NUTS 2010)","2004",150222900000,129970894450.641,28774.8796720703,0.0054966109781565,4516818,0.00457358503322988
"UKI2","Outer London (NUTS 2010)","2005",156052300000,132459283138.188,29035.6018252213,0.00906075563554841,4561961,0.00999442527903493
"UKI2","Outer London (NUTS 2010)","2006",166387300000,136960803630.88,29721.3968781172,0.0236191092929294,4608155,0.0101259085730895
"UKI2","Outer London (NUTS 2010)","2007",175251100000,141000783703.454,30240.0994150513,0.0174521587616231,4662709,0.0118385774784051
"UKI2","Outer London (NUTS 2010)","2008",151269700000,137383641384.443,29025.2423726129,-0.0401737119235028,4733247,0.0151281154367558
"UKI2","Outer London (NUTS 2010)","2009",126823300000,126823300000,26376.4555599901,-0.0912580428655472,4808201,0.0158356409458454
"UKI2","Outer London (NUTS 2010)","2010",137069800000,129890671682.036,26605.6716718628,0.00869017868422012,4882067,0.0153625025243329
"UKI2","Outer London (NUTS 2010)","2011",140030600000,131529677710.488,26500.4221401845,-0.00395590583002002,4963305,0.0166400829812454
"UKI2","Outer London (NUTS 2010)","2012",157714100000,136155091221.978,27011.4958178836,0.0192854919440758,5040635,0.0155803441456852
"UKI2","Outer London (NUTS 2010)","2013",157874800000,140249047427.218,27415.6471841678,0.0149621986508636,5115657,0.0148834422647147
"UKI2","Outer London (NUTS 2010)","2014",177197900000,146875359142.355,28300.6599153141,0.0322812999890596,5189821,0.0144974536017563
"UKI2","Outer London (NUTS 2010)","2015",2.03954e+11,151217694529.506,28745.8513069574,0.0157307777619149,5260505,0.0136197375593493
"UKI2","Outer London (NUTS 2010)","2016",187123200000,153338185455.668,28840.0977753079,0.00327861114092727,5316840,0.0107090478955918
"UKI2","Outer London (NUTS 2010)","2017",176578500000,151853619378.237,28417.2430220323,-0.0146620429850819,5343714,0.00505450605999052
"UKI2","Outer London (NUTS 2010)","2018",179851100000,152651398481.925,28375.2108105357,-0.00147910940776553,5379745,0.00674268869928293
"UKI2","Outer London (NUTS 2010)","2019",186314500000,153597241235.249,28333.197979978,-0.00148061738953113,5421105,0.00768809674064477
"UKI3","Inner London - West","2000",139544300000,117497382639.831,119115.567626031,NA,986415,NA
"UKI3","Inner London - West","2001",1.39843e+11,118817647094.99,116880.930083506,-0.0187602476071038,1016570,0.030570297491421
"UKI3","Inner London - West","2002",144160400000,121302920556.938,117760.107716293,0.0075219938116396,1030085,0.0132947067098183
"UKI3","Inner London - West","2003",139264100000,125969407025.36,121593.969622466,0.0325565421136433,1035984,0.00572671187329201
"UKI3","Inner London - West","2004",149955800000,129739727016.022,124097.509642611,0.0205893435991803,1045466,0.00915265100619315
"UKI3","Inner London - West","2005",163647600000,138906323054.042,130275.933300673,0.0497868464553016,1066247,0.0198772604752331
"UKI3","Inner London - West","2006",175423900000,144399059148.359,135132.61063901,0.0372799274224195,1068573,0.00218148327732692
"UKI3","Inner London - West","2007",193242900000,155476320374.756,145231.542159297,0.0747334893667192,1070541,0.00184170852155164
"UKI3","Inner London - West","2008",168841100000,153342039889.206,143263.857318427,-0.0135486052934143,1070347,-0.00018121678665273
"UKI3","Inner London - West","2009",151801200000,151801200000,140721.88458301,-0.0177432939681825,1078732,0.00783390806906545
"UKI3","Inner London - West","2010",165521200000,156851747224.177,144807.392364278,0.0290324976344243,1083175,0.00411872457663257
"UKI3","Inner London - West","2011",169624600000,159327011380.714,145439.435959271,0.0043647191256859,1095487,0.011366584346943
"UKI3","Inner London - West","2012",1.88663e+11,162873271216.185,147980.377994446,0.01747079131884,1100641,0.00470475687981692
"UKI3","Inner London - West","2013",192194400000,170736878118.756,154585.618148937,0.0446359189239197,1104481,0.00348887602769659
"UKI3","Inner London - West","2014",217790800000,180521678516.136,163258.998529612,0.0561072917683613,1105738,0.00113809110342324
"UKI3","Inner London - West","2015",250366500000,185629241709.652,167138.839080964,0.0237649415119285,1110629,0.0044232901464904
"UKI3","Inner London - West","2016",241301900000,197734792245.231,178372.944264186,0.0672142109218568,1108547,-0.00187461339475198
"UKI3","Inner London - West","2017",233408800000,200726388274.948,181811.946087615,0.0192798399870318,1104033,-0.00407199694735541
"UKI3","Inner London - West","2018",243133100000,206362813509.159,186833.990637748,0.0276221923707506,1104525,0.000445638853186454
"UKI3","Inner London - West","2019",254175800000,209541917193.568,189761.036941725,0.0156665620318132,1104241,-0.000257124103121251
"UKI4","Inner London - East","2000",80896400000,68115401864.328,37456.2157563884,NA,1818534,NA
"UKI4","Inner London - East","2001",81912200000,69596704977.3552,37766.7224569909,0.00828985775343817,1842805,0.0133464647897702
"UKI4","Inner London - East","2002",84310200000,70942326389.7547,38123.8594599609,0.00945639387629358,1860838,0.00978562571731681
"UKI4","Inner London - East","2003",81219400000,73465857735.4173,39443.0828090606,0.034603614843487,1862579,0.000935599982373533
"UKI4","Inner London - East","2004",87336900000,75562696082.658,40398.2237833426,0.0242156775347831,1870446,0.00422371346396582
"UKI4","Inner London - East","2005",94300400000,80043454495.6258,42333.0929567024,0.0478949070567212,1890801,0.0108824312490176
"UKI4","Inner London - East","2006",100269500000,82536142350.8725,42963.0270365695,0.0148804170890936,1921097,0.0160228389978639
"UKI4","Inner London - East","2007",110342400000,88777574722.75,45289.5281418237,0.0541512380697457,1960223,0.0203664885219226
"UKI4","Inner London - East","2008",98952400000,89868885625.23,44742.7870841401,-0.0120721296978736,2008567,0.0246625001339133
"UKI4","Inner London - East","2009",88844600000,88844600000,43219.4802547696,-0.0340458636719666,2055661,0.0234465666318325
"UKI4","Inner London - East","2010",97320800000,92223519203.6632,43994.4602124186,0.017931265093441,2096253,0.0197464465201218
"UKI4","Inner London - East","2011",103698900000,97403594447.407,45396.5853367948,0.0318704927303636,2145615,0.0235477301642502
"UKI4","Inner London - East","2012",113240900000,97761186164.4164,44855.0538471672,-0.0119289035862494,2179491,0.0157884802259492
"UKI4","Inner London - East","2013",112273200000,99738431843.2896,44950.5269819125,0.00212848110874178,2218849,0.018058344815372
"UKI4","Inner London - East","2014",125632500000,104133777513.567,46248.1130422086,0.0288669821561424,2251633,0.0147752280574298
"UKI4","Inner London - East","2015",145415500000,107815422609.942,47113.6621043783,0.0187153378858879,2288411,0.0163339229794554
"UKI4","Inner London - East","2016",134900100000,110543885223.657,47683.9071062039,0.0121036017230482,2318264,0.0130452964961277
"UKI4","Inner London - East","2017",130829200000,112510306023.682,48319.16502841,0.0133222707776686,2328482,0.00440760845184155
"UKI4","Inner London - East","2018",133741300000,113514943752.373,48323.4579513011,8.88451381273081e-05,2349065,0.00883966463988126
"UKI4","Inner London - East","2019",137838900000,113634017419.7,48060.4642197143,-0.00544236159282742,2364397,0.00652685217309866
"UKI5","Outer London - East and North East","2000",39214100000,33018563237.963,21187.1909053863,NA,1558421,NA
"UKI5","Outer London - East and North East","2001",39633700000,33674729109.7003,21479.4905793738,0.0137960560837353,1567762,0.00599388740269799
"UKI5","Outer London - East and North East","2002",40936900000,34446113259.9324,21790.2493034762,0.0144676952627906,1580804,0.00831886472564075
"UKI5","Outer London - East and North East","2003",39477900000,35709214027.2675,22470.793320954,0.031231584733141,1589139,0.00527263341944985
"UKI5","Outer London - East and North East","2004",41888800000,36241635171.329,22715.2066378367,0.0108769331545945,1595479,0.00398958177981913
"UKI5","Outer London - East and North East","2005",43531700000,36950294312.8053,22961.3893256211,0.0108377921323589,1609236,0.0086224889202553
"UKI5","Outer London - East and North East","2006",46542700000,38311338031.1646,23556.275785821,0.0259081213145958,1626375,0.0106503955914484
"UKI5","Outer London - East and North East","2007",48781700000,39247987009.4309,23827.902727042,0.0115309798412411,1647144,0.0127701175928061
"UKI5","Outer London - East and North East","2008",42051200000,38191078026.1976,22791.9622413658,-0.0434759406878298,1675638,0.0172990339642436
"UKI5","Outer London - East and North East","2009",34929600000,34929600000,20497.7374769009,-0.100659378958649,1704071,0.0169684621618751
"UKI5","Outer London - East and North East","2010",38352400000,36343655989.3528,20938.9162460501,0.0215232910288914,1735699,0.0185602595197031
"UKI5","Outer London - East and North East","2011",39103300000,36729422207.5052,20771.2117715782,-0.00800922418816417,1768285,0.0187739924952426
"UKI5","Outer London - East and North East","2012",44347600000,38285387968.4406,21352.8649796711,0.0280028538772465,1792986,0.0139689020717814
"UKI5","Outer London - East and North East","2013",44489600000,39522612816.0879,21731.8172009202,0.0177471370520952,1818652,0.0143146683800097
"UKI5","Outer London - East and North East","2014",48851800000,40492181302.4956,21908.8046047108,0.00814416034123065,1848215,0.0162554463415761
"UKI5","Outer London - East and North East","2015",56485100000,41879768227.8699,22288.031414095,0.0173093336777786,1879025,0.0166701384849706
"UKI5","Outer London - East and North East","2016",51462900000,42171298646.8157,22159.8130198243,-0.0057527913474496,1903053,0.0127874828701055
"UKI5","Outer London - East and North East","2017",48217200000,41465753512.8664,21648.2175134455,-0.0230866346174122,1915435,0.00650638736808696
"UKI5","Outer London - East and North East","2018",49417800000,41944124383.4256,21741.9444444923,0.00432954496085358,1929180,0.00717591565362437
"UKI5","Outer London - East and North East","2019",51486400000,42445257166.1456,21846.3753694331,0.00480320079961151,1942897,0.00711027483179382
"UKI6","Outer London - South","2000",3.5916e+10,30241553239.6673,26398.7643146732,NA,1145567,NA
"UKI6","Outer London - South","2001",36196600000,30754475060.7671,26674.7807441893,0.0104556571749326,1152942,0.00643786002913841
"UKI6","Outer London - South","2002",37189400000,31292827957.9926,27127.3900833102,0.0169676873246467,1153551,0.000528213908418637
"UKI6","Outer London - South","2003",35794900000,32377763634.2218,28071.0960744757,0.034787938989609,1153420,-0.0001135623825908
"UKI6","Outer London - South","2004",37959700000,32842270024.6801,28422.6108783227,0.0125223041848571,1155498,0.00180159872379532
"UKI6","Outer London - South","2005",39516300000,33541958261.9913,28824.8321330774,0.0141514534493927,1163648,0.00705323592078913
"UKI6","Outer London - South","2006",41810400000,34416031021.307,29403.3230964936,0.0200691875930256,1170481,0.00587205065449346
"UKI6","Outer London - South","2007",4.4211e+10,35570587048.7956,30155.4774895624,0.0255805913705883,1179573,0.00776774676393722
"UKI6","Outer London - South","2008",37880700000,34403352554.7837,28861.3402729007,-0.0429154941124583,1192022,0.0105538190514703
"UKI6","Outer London - South","2009",31784100000,31784100000,26414.1770485591,-0.0847903528111415,1203297,0.00945871804379449
"UKI6","Outer London - South","2010",33727100000,31960634671.2979,26335.0472235846,-0.00299573311820372,1213616,0.00857560519140329
"UKI6","Outer London - South","2011",34107600000,32037076185.833,26100.0676886322,-0.00892269275074724,1227471,0.0114162964232508
"UKI6","Outer London - South","2012",37757200000,32595966715.9646,26160.6968883896,0.00232295182069141,1245990,0.0150871181478015
"UKI6","Outer London - South","2013",37116800000,32972984273.1043,26117.6910732665,-0.00164390938462262,1262477,0.0132320484113035
"UKI6","Outer London - South","2014",41535800000,34428116343.1976,26981.1978200676,0.0330621395428392,1276004,0.0107146506431404
"UKI6","Outer London - South","2015",4.6825e+10,34717496780.8606,26922.7433561562,-0.00216648883794124,1289523,0.0105947943736853
"UKI6","Outer London - South","2016",43478500000,35628492793.5599,27416.8036745764,0.0183510391895961,1299513,0.00774705065361378
"UKI6","Outer London - South","2017",41139500000,35379075475.5229,27136.6659652391,-0.0102177377298415,1303737,0.00325044843722225
"UKI6","Outer London - South","2018",42198900000,35816964500.5902,27371.4491289534,0.00865187949083526,1308552,0.0036932295393933
"UKI6","Outer London - South","2019",43694800000,36021895971.177,27343.857840053,-0.00100803171839451,1317367,0.00673645372900733
"UKI7","Outer London - West and North West","2000",68401600000,57594742899.9969,33334.6314768977,NA,1727775,NA
"UKI7","Outer London - West and North West","2001",68711700000,58380881342.5021,33507.4769919384,0.0051851635186213,1742324,0.00842065662484988
"UKI7","Outer London - West and North West","2002",70377700000,59218919899.1027,33812.4680748996,0.00910217988166039,1751393,0.00520511684393947
"UKI7","Outer London - West and North West","2003",6.6979e+10,60584930902.0938,34547.0169568219,0.0217242018623178,1753695,0.00131438232309938
"UKI7","Outer London - West and North West","2004",70374400000,60886989566.1291,34480.4484470171,-0.0019268960294903,1765841,0.00692594778453494
"UKI7","Outer London - West and North West","2005",73004300000,61967030940.4545,34636.3129929313,0.0045203746741785,1789077,0.0131586026148447
"UKI7","Outer London - West and North West","2006",78034200000,64233434779.9809,35462.6347058,0.0238570922094791,1811299,0.0124209298984896
"UKI7","Outer London - West and North West","2007",82258400000,66182209921.2433,36047.1123628226,0.0164815068556352,1835992,0.0136327574850977
"UKI7","Outer London - West and North West","2008",71337800000,64789210858.9226,34728.592587171,-0.0365776809631896,1865587,0.0161193512825764
"UKI7","Outer London - West and North West","2009",60109600000,60109600000,31622.7674919364,-0.0894313550841064,1900833,0.018892713124609
"UKI7","Outer London - West and North West","2010",64990300000,61586380675.0748,31864.6058444512,0.00764760239838119,1932752,0.0167921116689367
"UKI7","Outer London - West and North West","2011",66819700000,62763178690.6781,31899.1693170935,0.00108469795016632,1967549,0.0180038618508738
"UKI7","Outer London - West and North West","2012",75609300000,65273735495.5133,32609.8179038054,0.022277965286421,2001659,0.0173362899729562
"UKI7","Outer London - West and North West","2013",76268400000,67753448803.9718,33301.8020906922,0.0212201180922876,2034528,0.0164208788809682
"UKI7","Outer London - West and North West","2014",86810300000,71955059612.0756,34834.9099255692,0.0460367829555248,2065602,0.0152733213797008
"UKI7","Outer London - West and North West","2015",100643900000,74620427042.9554,35670.1533745461,0.0239771955995164,2091957,0.012758992293772
"UKI7","Outer London - West and North West","2016",92181800000,75538391775.2629,35727.8156829545,0.00161654220554886,2114274,0.01066800130213
"UKI7","Outer London - West and North West","2017",87221800000,75008788182.4293,35305.8627141423,-0.0118102089575401,2124542,0.00485651339419583
"UKI7","Outer London - West and North West","2018",88234400000,74890307636.2515,34962.5831571758,-0.00972301851808428,2142013,0.00822341944757976
"UKI7","Outer London - West and North West","2019",91133300000,75130086163.3723,34768.9099583784,-0.00553944192071593,2160841,0.00878986261988139
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2000",89121100000,75040628236.128,35822.8142423748,NA,2094772,NA
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2001",89845400000,76337092370.1938,36309.5861482708,0.0135883211911412,2102395,0.00363905952533259
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2002",93376100000,78570797904.1639,37332.1615915322,0.0281626851676485,2104641,0.00106830543261376
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2003",90316700000,81694664046.2544,38617.2258476512,0.0344224443839996,2115498,0.00515859949511579
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2004",93778700000,81135996698.0795,38165.6249226581,-0.0116942870721652,2125892,0.00491326392178106
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2005",98079900000,83251518323.2253,38750.6002501522,0.0153272828279261,2148393,0.0105842629823152
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2006",102453100000,84333560961.482,38907.6787686823,0.00405357639665143,2167530,0.00890758813680737
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2007",107320600000,86346320417.4745,39428.5877970624,0.0133883347674643,2189942,0.0103398799555254
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2008",95850100000,87051346006.5647,39359.3304389932,-0.00175652646819917,2211708,0.00993907601205877
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2009",84096600000,84096600000,37699.6796518399,-0.0421666417757205,2230698,0.0085861243889338
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2010",89633300000,84938641814.628,37674.6892540824,-0.000662880904778526,2254528,0.0106827549045187
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2011",92656100000,87031104973.2466,38252.5218843783,0.0153374225968758,2275173,0.00915712734550203
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2012",102863900000,88802603174.9642,38535.0527107462,0.00738593986618319,2304463,0.0128737463041272
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2013",101559400000,90220810080.8552,38651.9203820667,0.00303276272119891,2334187,0.0128984496605066
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2014",112602400000,93333480633.0885,39498.7283403444,0.0219085610729593,2362949,0.0123220633136934
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2015",130058800000,96429469015.0047,40322.3248898394,0.0208512168391444,2391466,0.012068394197251
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2016",116884200000,95780717947.1174,39569.1293481584,-0.0186793679119129,2420592,0.0121791403264776
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2017",111966600000,96288819783.4867,39489.1243770869,-0.00202190375147188,2438363,0.00734159246994124
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2018",116544300000,98918671255.2535,40247.8831148884,0.0192143723055511,2457736,0.00794508446855534
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","2019",1.23588e+11,101885576710.405,41150.077974243,0.0224159580462701,2475951,0.00741129234384816
"UKJ2","Surrey, East and West Sussex","2000",85728300000,72183803103.411,28310.2491991975,NA,2549741,NA
"UKJ2","Surrey, East and West Sussex","2001",86793200000,73743770910.0288,28826.226267671,0.0182258045431888,2558218,0.00332465140577023
"UKJ2","Surrey, East and West Sussex","2002",8.9356e+10,75188001561.4123,29331.3001891673,0.0175213334137566,2563405,0.002027583263037
"UKJ2","Surrey, East and West Sussex","2003",84261900000,76217847228.4238,29603.1762085128,0.0092691431198808,2574651,0.00438713351967403
"UKJ2","Surrey, East and West Sussex","2004",88217500000,76324538942.9544,29514.7102447906,-0.00298839432293041,2585983,0.00440137323466365
"UKJ2","Surrey, East and West Sussex","2005",91326400000,77518981973.5919,29769.640164961,0.0086373851566214,2603961,0.00695209519938839
"UKJ2","Surrey, East and West Sussex","2006",98167900000,80806184096.8908,30755.9851959672,0.0331325815676849,2627332,0.00897517282324889
"UKJ2","Surrey, East and West Sussex","2007",101834300000,81932193178.5973,30871.5131265782,0.00375627475026268,2653974,0.0101403248618751
"UKJ2","Surrey, East and West Sussex","2008",91407800000,83016830490.5275,31017.6781699721,0.00473462518000376,2676436,0.00846353430741974
"UKJ2","Surrey, East and West Sussex","2009",80201400000,80201400000,29752.067955208,-0.0408028675721249,2695658,0.00718193896659588
"UKJ2","Surrey, East and West Sussex","2010",8.6208e+10,81692711428.8171,30010.8707928929,0.00869865039548209,2722104,0.00981059169968891
"UKJ2","Surrey, East and West Sussex","2011",86779200000,81510912899.2626,29700.3049792044,-0.0103484439299276,2744447,0.00820798911430276
"UKJ2","Surrey, East and West Sussex","2012",96503900000,83311993600.7056,30109.7831868137,0.013787003463299,2766941,0.00819618669990712
"UKJ2","Surrey, East and West Sussex","2013",96123700000,85391925961.8771,30599.7457765947,0.0162725379568839,2790609,0.00855385062420919
"UKJ2","Surrey, East and West Sussex","2014",105471300000,87422627399.8741,31061.0712229615,0.0150761202310275,2814540,0.00857554748802143
"UKJ2","Surrey, East and West Sussex","2015",121079100000,89771624550.5046,31666.3361052503,0.0194862848722807,2834923,0.00724203599877778
"UKJ2","Surrey, East and West Sussex","2016",110306500000,90390569952.1037,31635.7013768579,-0.000967422574264612,2857233,0.00786970228115543
"UKJ2","Surrey, East and West Sussex","2017",106189800000,91320767485.4606,31831.9819095545,0.00620439959141232,2868837,0.0040612718668726
"UKJ2","Surrey, East and West Sussex","2018",107714700000,91424419338.771,31755.9582401794,-0.00238827948542808,2878969,0.00353174474534454
"UKJ2","Surrey, East and West Sussex","2019",113123800000,93258864370.6787,32279.0529276581,0.0164723320115991,2889145,0.00353459867056575
"UKJ3","Hampshire and Isle of Wight","2000",54539700000,45922852611.115,25902.2075359433,NA,1772932,NA
"UKJ3","Hampshire and Isle of Wight","2001",56146800000,47705102549.0628,26771.4715938842,0.0335594584644829,1781938,0.00507972104965109
"UKJ3","Hampshire and Isle of Wight","2002",5.8471e+10,49200122423.7937,27518.1397916869,0.0278904428239669,1787916,0.00335477440853722
"UKJ3","Hampshire and Isle of Wight","2003",55237400000,49964166254.8342,27795.3939233711,0.0100753224521359,1797570,0.00539958253072292
"UKJ3","Hampshire and Isle of Wight","2004",59441300000,51427823631.697,28438.5841219925,0.0231401720873096,1808382,0.0060147866286153
"UKJ3","Hampshire and Isle of Wight","2005",61925100000,52562879139.6445,28829.5857507839,0.0137489836735253,1823227,0.00820899566573876
"UKJ3","Hampshire and Isle of Wight","2006",64340200000,52961249591.2875,28894.9889389185,0.00226861352431285,1832887,0.00529829801774546
"UKJ3","Hampshire and Isle of Wight","2007",67662800000,54439068285.1545,29524.5128616893,0.0217866123465772,1843860,0.00598673022395816
"UKJ3","Hampshire and Isle of Wight","2008",60435500000,54887707705.0115,29561.6027296541,0.00125623979431884,1856723,0.00697612617009968
"UKJ3","Hampshire and Isle of Wight","2009",53469500000,53469500000,28607.5887060228,-0.0322720669902721,1869067,0.00664827225170367
"UKJ3","Hampshire and Isle of Wight","2010",58138500000,55093454588.1883,29204.119482993,0.0208521865684028,1886496,0.00932497336906596
"UKJ3","Hampshire and Isle of Wight","2011",59785300000,56155849935.5905,29527.5350076956,0.0110743117898463,1901813,0.00811928570216952
"UKJ3","Hampshire and Isle of Wight","2012",6.6134e+10,57093610864.7512,29829.0052218362,0.0102097995671527,1914030,0.00642387027536356
"UKJ3","Hampshire and Isle of Wight","2013",65668800000,58337211755.3909,30328.9773880745,0.0167612752259093,1923481,0.00493774914708756
"UKJ3","Hampshire and Isle of Wight","2014",71497100000,59262294227.9666,30606.3100620245,0.00914414852836579,1936277,0.00665252217204121
"UKJ3","Hampshire and Isle of Wight","2015",8.2069e+10,60848435875.463,31201.1899703737,0.0194365118547022,1950196,0.00718853759043773
"UKJ3","Hampshire and Isle of Wight","2016",74862500000,61346083832.1776,31193.029721547,-0.000261536461734461,1966660,0.00844222837089195
"UKJ3","Hampshire and Isle of Wight","2017",72943900000,62730185747.5453,31737.7415663742,0.0174626142343269,1976517,0.0050120508883081
"UKJ3","Hampshire and Isle of Wight","2018",74292600000,63056934040.9364,31817.0476425865,0.00249879393738162,1981860,0.00270324009355852
"UKJ3","Hampshire and Isle of Wight","2019",79429500000,65481484969.5008,32971.842126213,0.0362948346621856,1985982,0.0020798643698344
"UKJ4","Kent","2000",41200400000,34691044212.207,22051.9200689361,NA,1573153,NA
"UKJ4","Kent","2001",41845700000,35554216504.9026,22489.8864473879,0.0198606913630503,1580898,0.00492323378590639
"UKJ4","Kent","2002",43184700000,36337536834.0839,22864.8696753043,0.0166734157948593,1589230,0.00527042225368114
"UKJ4","Kent","2003",41461600000,37503434815.757,23436.6439398433,0.0250066706112285,1600205,0.00690586007060023
"UKJ4","Kent","2004",44378100000,38395300432.3895,23805.9751831948,0.0157587086401739,1612843,0.00789773810230564
"UKJ4","Kent","2005",46533400000,39498176901.5397,24271.9921475189,0.019575630098659,1627315,0.0089729750508884
"UKJ4","Kent","2006",48245600000,39713043187.7648,24169.4073123224,-0.00422646952804582,1643112,0.00970740145577224
"UKJ4","Kent","2007",50175600000,40369430776.4294,24266.0896760545,0.00400019588741734,1663615,0.0124781512154984
"UKJ4","Kent","2008",45474100000,41299702444.2229,24560.7591435803,0.0121432612942407,1681532,0.0107699197230128
"UKJ4","Kent","2009",38821400000,38821400000,22896.7401337305,-0.0677511228428262,1695499,0.00830611608937564
